file_name,title,description,mode,application_deadline,urn_id,url,learning_outcomes,search_text
json197.json,Data Representation Fundamentals,"This course is aimed at computing and engineering professionals who have an interest in the area of Machine Learning and wish to gain practical skills with sufficient theory to have a grasp of the principles behind the algorithms. This course assumes a knowledge of computer programming in Python, statistics, basic calculus and linear algebra.

- In this course, we will examine  fundamental data types which lend themselves particularly well to certain well-known machine learning tasks.
- We will look at  feature sets - which are particularly useful and incredibly important for effective machine learning.
- We will develop solid foundations for understanding data and look at some real world examples.
- Upon completion of this course, you will be able to Apply a range of concepts to explore different representations of data. Understand the limits and breadth of Machine Learning capabilities and Evaluate different representations of data for different purposes.",Online,2024-08-16,7825dc4d-cbb7-4637-a29b-d887def23536,archive.eciu.eu/engage/7825dc4d-cbb7-4637-a29b-d887def23536,"['L01', 'L02', 'L03']","data representation fundamentals this course is aimed at computing and engineering professionals who have an interest in the area of machine learning and wish to gain practical skills with sufficient theory to have a grasp of the principles behind the algorithms. this course assumes a knowledge of computer programming in python, statistics, basic calculus and linear algebra.

- in this course, we will examine  fundamental data types which lend themselves particularly well to certain well-known machine learning tasks.
- we will look at  feature sets - which are particularly useful and incredibly important for effective machine learning.
- we will develop solid foundations for understanding data and look at some real world examples.
- upon completion of this course, you will be able to apply a range of concepts to explore different representations of data. understand the limits and breadth of machine learning capabilities and evaluate different representations of data for different purposes. l01 l02 l03 online"
json198.json,Generalised Linear Models,"The course is aimed at IT professionals in employment in the Republic of Ireland registered companies. To qualify for direct entry they must have a Level 8 Honours Degree (2.2) or higher in Computer Science, Computing, Computer Applications or a related discipline. Applicants without these entry requirements (e.g., Level 7 degree or lower than an Honours 2.2 in a Level 8 degree) may be considered if they can demonstrate previously obtained competence equivalent to the entry requirements.

It is important to understand and assess the suitability of machine learning techniques for use with your data.

The suitability of many techniques used in machine learning relies on several assumptions which are not always adhered to. The implications of understanding how these techniques estimate the weights in the various models is significant when concluding the results.

In this course, you will examine the Generalised Linear Model (GLM). GLMs can be very useful as we can apply the concepts learned in linear regression to variables that come from the exponential family such as counts or binary variables.

In this course we will look at how GLMs can be used, with concepts that we learned earlier in Linear regression for variables that come from the exponential family of distributions.

On completion of this course, you will be able to recognise if a GLM is appropriate for your particular model and if so what family and link functions should be used.",Online,2024-08-16,9aa0794f-7d16-4ed3-a5f8-dd708a5b1d77,archive.eciu.eu/engage/9aa0794f-7d16-4ed3-a5f8-dd708a5b1d77,"['L01', 'L02']","generalised linear models the course is aimed at it professionals in employment in the republic of ireland registered companies. to qualify for direct entry they must have a level 8 honours degree (2.2) or higher in computer science, computing, computer applications or a related discipline. applicants without these entry requirements (e.g., level 7 degree or lower than an honours 2.2 in a level 8 degree) may be considered if they can demonstrate previously obtained competence equivalent to the entry requirements.

it is important to understand and assess the suitability of machine learning techniques for use with your data.

the suitability of many techniques used in machine learning relies on several assumptions which are not always adhered to. the implications of understanding how these techniques estimate the weights in the various models is significant when concluding the results.

in this course, you will examine the generalised linear model (glm). glms can be very useful as we can apply the concepts learned in linear regression to variables that come from the exponential family such as counts or binary variables.

in this course we will look at how glms can be used, with concepts that we learned earlier in linear regression for variables that come from the exponential family of distributions.

on completion of this course, you will be able to recognise if a glm is appropriate for your particular model and if so what family and link functions should be used. l01 l02 online"
json199.json,Trends in Accessibility Research,"From designing for disability, to designing for abilities and for augmenting human capabilities, this thematic module takes a broader look at the trends in research on accessibility with a focus on ideas, designs, prototypes, and products for the 21st century. The module will introduce ongoing research on Cyborgs, artificial limbs and augmentations, brain-computer interactions, AI, etc., through published research in HCI and accessibility, and other venues. The module discusses how our understanding of human abilities is changing, and the different research trajectories from where we are today",Online,2024-12-01,739cd22c-1261-4140-8728-dde7078e35a9,archive.eciu.eu/engage/739cd22c-1261-4140-8728-dde7078e35a9,"['Learning Outcome 2', 'Learning Outcome 1']","trends in accessibility research from designing for disability, to designing for abilities and for augmenting human capabilities, this thematic module takes a broader look at the trends in research on accessibility with a focus on ideas, designs, prototypes, and products for the 21st century. the module will introduce ongoing research on cyborgs, artificial limbs and augmentations, brain-computer interactions, ai, etc., through published research in hci and accessibility, and other venues. the module discusses how our understanding of human abilities is changing, and the different research trajectories from where we are today learning outcome 2 learning outcome 1 online"
json2.json,Linguistic Accessibility and Machine Translation,"The module introduces the ways MT is being used today, specifically when it is used for 'gisting', or achieving an understanding of a text that is in a language a person does not speak themselves. The module will then focus on the various proposals and projects focused on using MT to promote linguistic accessibility.",Online,2025-05-31,eb2c275b-9ad1-ef11-a72e-000d3a22dc2e,archive.eciu.eu/engage/eb2c275b-9ad1-ef11-a72e-000d3a22dc2e,"['Machine translation', 'Improving linguistic accessibility in projects', 'Different user groups of machine translation']","linguistic accessibility and machine translation the module introduces the ways mt is being used today, specifically when it is used for 'gisting', or achieving an understanding of a text that is in a language a person does not speak themselves. the module will then focus on the various proposals and projects focused on using mt to promote linguistic accessibility. machine translation improving linguistic accessibility in projects different user groups of machine translation online"
json20.json,Adapting to Climate Change with Spatial Engineering,"The whole world is confronted with the effects of a changing climate. The challenge is how we deal with this situation. So how big is the problem in the city under study? What is at risk, and why? What is being done? What will happen if nothing is done? What would be the effect of adaptation measures?

In this course we follow the conceptual framework on risk defined by IPCC (Intergovernmental Panel on Climate Change, www.ipcc.ch), where risk is at the centre. [Figure 1](https://www.ipcc.ch/report/managing-the-risks-of-extreme-events-and-disasters-to-advance-climate-change-adaptation/summary-for-policymakers/spm_fig1/) presents this framework, where three core concepts of weather and climate, exposure and vulnerability interact (IPCC, 2014). The risk of climate-related impacts results from the interaction of climate-related hazards (including weather and climatic events and their trends) with the vulnerability and exposure of human and natural systems. Changes in both the climate system (left) and socioeconomic processes including adaptation and mitigation (right) are drivers for changes in hazard, exposure, and vulnerability (IPCC, 2014).

There are options for risk reduction through adaptation, because adaptation measures can reduce risk by addressing one or more of the three risk factors: vulnerability, exposure, and/or hazard.This can be achieved through various policy and action choices. A visualisation of this process is in [Figure 2.](https://www.ipcc.ch/srocc/chapter/technical-summary/ts-0-introduction/ipcc-srocc-ts_4/) Risk reduction measures through adaptation (Source: IPCC 2019).

The three core concepts of hazard, exposure and vulnerability can be linked to the three core domains of Spatial Engineering: Hazard - Technical Engineering, Vulnerability - Spatial Information Science, and Exposure - Spatial Planning and Governance.",Online,2024-10-01,7e54a691-225e-ef11-bfe3-000d3aafbfd2,archive.eciu.eu/engage/7e54a691-225e-ef11-bfe3-000d3aafbfd2,"['Technical Engineering: Describe cycles of nutrients, water and carbon and underlying principles', 'Spatial Information Science: Apply basic statistical methods to geographic data to gain insights', 'General: Identify and describe gaps in your knowledge', 'General: Plan, execute and reflect on the learning process needed to bridge the gap', 'Technical Engineering: Apply probability density functions and concepts of correlations & regression', 'Technical Engineering: Apply parameter uncertainty to make interpretations', 'General: Integrate knowledge formulating an actionable challenge using the CBL for M-SE approach', 'Technical Engineering: Apply schematizing complex systems using existing techniques', 'Spatial Planning for Governance: Describe and explain theory and context of spatial planning', 'Spatial Planning for Governance: Analysis of a planning situation', 'Spatial Planning for Governance: Recommend evaluation and future needs', 'Spatial Planning for Governance: Discuss how spatial analysis can assist', 'Spatial Planning for Governance: Advice on a planning situation', 'Spatial Information Science: Conceptualize and represent the real world in digital geospatial data', 'Spatial Information Science: Identify and apply multiple methods in a GIS']","adapting to climate change with spatial engineering the whole world is confronted with the effects of a changing climate. the challenge is how we deal with this situation. so how big is the problem in the city under study? what is at risk, and why? what is being done? what will happen if nothing is done? what would be the effect of adaptation measures?

in this course we follow the conceptual framework on risk defined by ipcc (intergovernmental panel on climate change, www.ipcc.ch), where risk is at the centre. [figure 1](https://www.ipcc.ch/report/managing-the-risks-of-extreme-events-and-disasters-to-advance-climate-change-adaptation/summary-for-policymakers/spm_fig1/) presents this framework, where three core concepts of weather and climate, exposure and vulnerability interact (ipcc, 2014). the risk of climate-related impacts results from the interaction of climate-related hazards (including weather and climatic events and their trends) with the vulnerability and exposure of human and natural systems. changes in both the climate system (left) and socioeconomic processes including adaptation and mitigation (right) are drivers for changes in hazard, exposure, and vulnerability (ipcc, 2014).

there are options for risk reduction through adaptation, because adaptation measures can reduce risk by addressing one or more of the three risk factors: vulnerability, exposure, and/or hazard.this can be achieved through various policy and action choices. a visualisation of this process is in [figure 2.](https://www.ipcc.ch/srocc/chapter/technical-summary/ts-0-introduction/ipcc-srocc-ts_4/) risk reduction measures through adaptation (source: ipcc 2019).

the three core concepts of hazard, exposure and vulnerability can be linked to the three core domains of spatial engineering: hazard - technical engineering, vulnerability - spatial information science, and exposure - spatial planning and governance. technical engineering: describe cycles of nutrients, water and carbon and underlying principles spatial information science: apply basic statistical methods to geographic data to gain insights general: identify and describe gaps in your knowledge general: plan, execute and reflect on the learning process needed to bridge the gap technical engineering: apply probability density functions and concepts of correlations & regression technical engineering: apply parameter uncertainty to make interpretations general: integrate knowledge formulating an actionable challenge using the cbl for m-se approach technical engineering: apply schematizing complex systems using existing techniques spatial planning for governance: describe and explain theory and context of spatial planning spatial planning for governance: analysis of a planning situation spatial planning for governance: recommend evaluation and future needs spatial planning for governance: discuss how spatial analysis can assist spatial planning for governance: advice on a planning situation spatial information science: conceptualize and represent the real world in digital geospatial data spatial information science: identify and apply multiple methods in a gis online"
json200.json,Spoken Interfaces,"This thematic module covers the main principles of speech-based human-technology interaction, focusing on spoken interfaces which facilitate accessibility. Agent design for spoken interfaces. This includes both speech output (e.g., spoken prompts for people with visual disabilities) and speech input (e.g., speech control for physically disabled personnel). The students will also be introduced to different Voice Assistants and how they are being used in facilitating accessibility in the real-world.",Online,2024-12-01,4faa0b4a-37e7-4893-a998-e0e5c73fdce5,archive.eciu.eu/engage/4faa0b4a-37e7-4893-a998-e0e5c73fdce5,"['Learning Outcome 1', 'Learning Outcome 2']","spoken interfaces this thematic module covers the main principles of speech-based human-technology interaction, focusing on spoken interfaces which facilitate accessibility. agent design for spoken interfaces. this includes both speech output (e.g., spoken prompts for people with visual disabilities) and speech input (e.g., speech control for physically disabled personnel). the students will also be introduced to different voice assistants and how they are being used in facilitating accessibility in the real-world. learning outcome 1 learning outcome 2 online"
json201.json,New ideas to revolutionize the Future of Plant-Based food,"The challenge is to find solutions to lead the next revolution in sustainable eating, by transforming the culinary landscape with MOPUR, a groundbreaking vegetarian alternative to meat. Created from gluten and legumes and enriched with the natural fermentation of Lactobacillus plantarum and Saccharomyces cerevisiae, MOPUR offers a delicious, eco-friendly solution to high carbon footprints and meat consumption. In this challenge, we will delve into the innovative production technology of MOPUR, explore current market, and understand the complexities of food logistics, boost creativity to develop new food preparations that move beyond traditional salami-like products and focus on marketing messages that resonate with modern consumers and drive the adoption of sustainable eating habits.",Blended,2024-09-26,a9e353a5-0437-4fe0-a527-e160127d80af,archive.eciu.eu/engage/a9e353a5-0437-4fe0-a527-e160127d80af,"['Forecasting', 'Understanding the Plant-Based Food Landscape', 'Innovation and Product Development']","new ideas to revolutionize the future of plant-based food the challenge is to find solutions to lead the next revolution in sustainable eating, by transforming the culinary landscape with mopur, a groundbreaking vegetarian alternative to meat. created from gluten and legumes and enriched with the natural fermentation of lactobacillus plantarum and saccharomyces cerevisiae, mopur offers a delicious, eco-friendly solution to high carbon footprints and meat consumption. in this challenge, we will delve into the innovative production technology of mopur, explore current market, and understand the complexities of food logistics, boost creativity to develop new food preparations that move beyond traditional salami-like products and focus on marketing messages that resonate with modern consumers and drive the adoption of sustainable eating habits. forecasting understanding the plant-based food landscape innovation and product development blended"
json202.json,Inventing in a Digital World Using TRIZ and AI,"In today’s fast-paced, competitive world, innovation is not just a buzzword; it’s a necessity. But how can you consistently deliver breakthrough ideas and solutions? Enter TRIZ, the Theory of Inventive Problem Solving, a globally recognized methodology that has helped industries tackle their toughest challenges for decades. This micromodule is your chance to dive into this transformative approach and unlock its potential for your academic and professional journey.

What makes this course unique? Unlike traditional innovation methods, TRIZ provides a systematic way to think creatively and solve problems effectively. Enhanced by Artificial Intelligence, this course offers a modern twist to a timeless methodology, giving you a competitive edge in today’s AI-driven industries.

By studying this micromodule, you’ll gain:

- A clear understanding of TRIZ principles and their practical applications.
- Problem-solving skills that will distinguish you in your field.
- The ability to approach challenges with confidence and structure.

This course is designed for learners who want to maximize their innovation capabilities. Whether you’re an engineering student, aspiring entrepreneur, or a curious mind, the skills you gain here are invaluable for standing out in an increasingly demanding job market.

Invest in yourself and your future. Join this micro-module to explore the cutting-edge world of TRIZ and Artificial Intelligence. Equip yourself with tools that turn challenges into opportunities.

Ready to start your journey? Access an online AndroïdApp that will be used in this course here: https://play.google.com/store/apps/details?id=app.netlify.trizapp.twa&pcampaignid=web\_share

Don’t just keep up with innovation—lead it.",Blended,2025-01-31,fe4705a0-0329-45d5-a881-e24a921be80d,archive.eciu.eu/engage/fe4705a0-0329-45d5-a881-e24a921be80d,"['Think creativley', 'Create new concepts', 'Think innovatively', 'Solve problems']","inventing in a digital world using triz and ai in today’s fast-paced, competitive world, innovation is not just a buzzword; it’s a necessity. but how can you consistently deliver breakthrough ideas and solutions? enter triz, the theory of inventive problem solving, a globally recognized methodology that has helped industries tackle their toughest challenges for decades. this micromodule is your chance to dive into this transformative approach and unlock its potential for your academic and professional journey.

what makes this course unique? unlike traditional innovation methods, triz provides a systematic way to think creatively and solve problems effectively. enhanced by artificial intelligence, this course offers a modern twist to a timeless methodology, giving you a competitive edge in today’s ai-driven industries.

by studying this micromodule, you’ll gain:

- a clear understanding of triz principles and their practical applications.
- problem-solving skills that will distinguish you in your field.
- the ability to approach challenges with confidence and structure.

this course is designed for learners who want to maximize their innovation capabilities. whether you’re an engineering student, aspiring entrepreneur, or a curious mind, the skills you gain here are invaluable for standing out in an increasingly demanding job market.

invest in yourself and your future. join this micro-module to explore the cutting-edge world of triz and artificial intelligence. equip yourself with tools that turn challenges into opportunities.

ready to start your journey? access an online androïdapp that will be used in this course here: https://play.google.com/store/apps/details?id=app.netlify.trizapp.twa&pcampaignid=web\_share

don’t just keep up with innovation—lead it. think creativley create new concepts think innovatively solve problems blended"
json203.json,Circular Value Chains​,"Have you ever considered how the European Union's ambitious goal to become the world's first climate-neutral continent by the 2050s will impact industries and entire value chains? What new structures and strategies for circular value and supply chains will emerge? What governance modes, value chains, transformation scenarios, and new stakeholders will appear? And how intense their engagement needs to be to make the value of the supply chains circle?

The micromodule provides the latest theoretical and practical knowledge on how to successfully support the entire value or supply chain in becoming more circular and sustainable. This micromodule covers four major and interconnected topics: the transformation of global value chains challenged by sustainability pressure; the concept of circular value and supply chains as pivotal elements for industries to become more circular; the concept of stakeholder engagement as a cornerstone for integrating circular practices throughout the value chain; and the main enablers supporting the transformation of entire value or supply chains towards greater circularity and sustainability.

The module's content directly aligns with real-world scenarios. Europe aims for a competitive and climate-neutral economy. The imperative for value or supply chains to be circular and sustainable is undeniable and driven by the necessity to mitigate climate change, improve resource efficiency, reduce waste, comply with regulations, align with consumer preferences, and ensure long-term economic viability and resilience.",Online,2025-02-23,f8f9c011-6731-4304-a5ce-e2a84daedc50,archive.eciu.eu/engage/f8f9c011-6731-4304-a5ce-e2a84daedc50,"['Impact of global dynamism and external changes on value chains', 'Awareness of value (supply) chains transformations and relevant strategies', 'Identification and engagement of stakeholders', 'Identification and justification of enablers supporting circularity and sustainability']","circular value chains​ have you ever considered how the european union's ambitious goal to become the world's first climate-neutral continent by the 2050s will impact industries and entire value chains? what new structures and strategies for circular value and supply chains will emerge? what governance modes, value chains, transformation scenarios, and new stakeholders will appear? and how intense their engagement needs to be to make the value of the supply chains circle?

the micromodule provides the latest theoretical and practical knowledge on how to successfully support the entire value or supply chain in becoming more circular and sustainable. this micromodule covers four major and interconnected topics: the transformation of global value chains challenged by sustainability pressure; the concept of circular value and supply chains as pivotal elements for industries to become more circular; the concept of stakeholder engagement as a cornerstone for integrating circular practices throughout the value chain; and the main enablers supporting the transformation of entire value or supply chains towards greater circularity and sustainability.

the module's content directly aligns with real-world scenarios. europe aims for a competitive and climate-neutral economy. the imperative for value or supply chains to be circular and sustainable is undeniable and driven by the necessity to mitigate climate change, improve resource efficiency, reduce waste, comply with regulations, align with consumer preferences, and ensure long-term economic viability and resilience. impact of global dynamism and external changes on value chains awareness of value (supply) chains transformations and relevant strategies identification and engagement of stakeholders identification and justification of enablers supporting circularity and sustainability online"
json204.json,"Empathy, Compassion and Meaning","This transdisciplinary course will put doctoral fellow candidates at the front of knowledge, and with participatory research skills for research based on empathy, compassion and meaning. We offer this course in the believe that universities are not only to prepare doctoral candidates on how to do research, but to prepare scholars to do research that is implemented in ways that helps others and contributes to the better good in the world, and in accordance to the UN Sustainable Development Goals.",Blended,2025-06-13,4069378a-a5dd-4bc2-9e4e-e2af818370b0,archive.eciu.eu/engage/4069378a-a5dd-4bc2-9e4e-e2af818370b0,"['Knowledge', 'Skills', 'General Competence']","empathy, compassion and meaning this transdisciplinary course will put doctoral fellow candidates at the front of knowledge, and with participatory research skills for research based on empathy, compassion and meaning. we offer this course in the believe that universities are not only to prepare doctoral candidates on how to do research, but to prepare scholars to do research that is implemented in ways that helps others and contributes to the better good in the world, and in accordance to the un sustainable development goals. knowledge skills general competence blended"
json205.json,Web Accessibility II (Content),"This thematic modules Web accessibility I and II introduces guidelines and other standards related to web accessibility, such as Web Content Accessibility Guidelines (WCAG). The second module explains the web accessibility principles (POUR), but focuses on the content to make it readable and understandable, including requirements that address cognitive accessibility.",Online,2024-12-01,f4457277-f3c6-45b1-8fc4-ea89ea4d0a52,archive.eciu.eu/engage/f4457277-f3c6-45b1-8fc4-ea89ea4d0a52,"['Learning Outcome 1', 'Learning Outcome 2', 'Learning Outcome 3']","web accessibility ii (content) this thematic modules web accessibility i and ii introduces guidelines and other standards related to web accessibility, such as web content accessibility guidelines (wcag). the second module explains the web accessibility principles (pour), but focuses on the content to make it readable and understandable, including requirements that address cognitive accessibility. learning outcome 1 learning outcome 2 learning outcome 3 online"
json206.json,Language Studies - French (A2 Level),"In a unique online environment, 50% synchronous and 50% asynchronous, you will be learners from different countries working together in French on 2 projects:

- Discovering Lyon in France and many other cities

- Studying here and there.

A French tutor will guide through a wide range of activities that will help you realize your project in groups encouraging you to use French.

For example, the class will encourage you to talk about yourself, to describe a city, to share your points of interests in a city, to talk about your learning environment, your studies, your friends, the food, your night outs and so forth.

It will focus on an intercultural approach putting things in perspective.

It will also give you tools for a future international experience or exchange.",Online,2025-01-05,270600c6-2afe-4497-9c53-eb7e568f9f1c,archive.eciu.eu/engage/270600c6-2afe-4497-9c53-eb7e568f9f1c,"['Demonstrate A2 French language skills', 'Demonstrate intercultural competence', 'Understand study abroad in France and other French-speaking countries']","language studies - french (a2 level) in a unique online environment, 50% synchronous and 50% asynchronous, you will be learners from different countries working together in french on 2 projects:

- discovering lyon in france and many other cities

- studying here and there.

a french tutor will guide through a wide range of activities that will help you realize your project in groups encouraging you to use french.

for example, the class will encourage you to talk about yourself, to describe a city, to share your points of interests in a city, to talk about your learning environment, your studies, your friends, the food, your night outs and so forth.

it will focus on an intercultural approach putting things in perspective.

it will also give you tools for a future international experience or exchange. demonstrate a2 french language skills demonstrate intercultural competence understand study abroad in france and other french-speaking countries online"
json207.json,Responsible Futuring,"**Be the Change: Solve Global Challenges with Bold Ideas**

Societies all over the world grapple with socio-technical transformations that cause a divide between worldviews, political beliefs, interests, and ways of living. Moreover, we face grand challenges of climate change, inequality, health, and environmental degradation. This course prepares you to take up these challenges proactively and design interventions that co-shape societies for so-called pluriversal futures, in which multiple ways of being, knowing and making can co-exist. You will develop the mindset, knowledge, and skills to help transform - together with regional stakeholders - the social, environmental, and economic system. In this course you will work in a transdisciplinary manner, connect global challenges with local actions, histories with futures, academic with societal perspectives, action with reflection, and critical modes with creative modes of thinking and design.  

**Collaborate, Create, and Lead**

More concretely, this course centers around a real-world challenge-based project. It is partly carried out with the entire group, and partly in small teams. In the context of the project, you will combine a thorough socio-technical and historical analysis of the challenge with a deep understanding of its local context and conduct hands-on co-imagining and co-shaping activities with different representatives from academia, government, industry, and society. These activities allow you to develop advanced design, analysis, and leadership skills. In this course you will learn unique, transdisciplinary methods for framing and analyzing problems and for responsible futuring and prototyping. Together, you will make a difference in society.

**Make an Impact: Real Projects, Real Change**

Activating workshops, intensive coaching sessions, field trips and inspiring guest lectures will support the project. The final product is a challenge analysis and an experiential provocative prototype of pluriversal futures, aimed at engaging stakeholders in a transformation of society in a local context. The assessment of the final product, its justification, and its presentation is pass/fail, with extensive feedback for your personal and professional development. It will be carried out by a broad team of teachers and external stakeholders.",Project based,2024-12-06,495d7470-6b7b-42c9-a9a5-f738b543ad3e,archive.eciu.eu/engage/495d7470-6b7b-42c9-a9a5-f738b543ad3e,"['The learner can frame and critically assess societal challenges', 'The learner can conceive and develop transdisciplinary interventions', 'The learner can co-design ways to involve different stakeholder groups', 'The learner can design provocative prototypes of pluriversal futures', 'The learner can effectively collaborate across disciplines', 'The learner can reflect upon historical, environmental, ethical, and power dimensions']","responsible futuring **be the change: solve global challenges with bold ideas**

societies all over the world grapple with socio-technical transformations that cause a divide between worldviews, political beliefs, interests, and ways of living. moreover, we face grand challenges of climate change, inequality, health, and environmental degradation. this course prepares you to take up these challenges proactively and design interventions that co-shape societies for so-called pluriversal futures, in which multiple ways of being, knowing and making can co-exist. you will develop the mindset, knowledge, and skills to help transform - together with regional stakeholders - the social, environmental, and economic system. in this course you will work in a transdisciplinary manner, connect global challenges with local actions, histories with futures, academic with societal perspectives, action with reflection, and critical modes with creative modes of thinking and design.  

**collaborate, create, and lead**

more concretely, this course centers around a real-world challenge-based project. it is partly carried out with the entire group, and partly in small teams. in the context of the project, you will combine a thorough socio-technical and historical analysis of the challenge with a deep understanding of its local context and conduct hands-on co-imagining and co-shaping activities with different representatives from academia, government, industry, and society. these activities allow you to develop advanced design, analysis, and leadership skills. in this course you will learn unique, transdisciplinary methods for framing and analyzing problems and for responsible futuring and prototyping. together, you will make a difference in society.

**make an impact: real projects, real change**

activating workshops, intensive coaching sessions, field trips and inspiring guest lectures will support the project. the final product is a challenge analysis and an experiential provocative prototype of pluriversal futures, aimed at engaging stakeholders in a transformation of society in a local context. the assessment of the final product, its justification, and its presentation is pass/fail, with extensive feedback for your personal and professional development. it will be carried out by a broad team of teachers and external stakeholders. the learner can frame and critically assess societal challenges the learner can conceive and develop transdisciplinary interventions the learner can co-design ways to involve different stakeholder groups the learner can design provocative prototypes of pluriversal futures the learner can effectively collaborate across disciplines the learner can reflect upon historical, environmental, ethical, and power dimensions project based"
json208.json,Solutions to global sustainability challenges,"A number of the UN’s Sustainable Development Goals (SDGs) concern environmental and climate aspects. The micro-module provides students with background knowledge about the SDGs. The micro-module deals with strategies for dealing with complex global environmental and sustainability problems. Particular focus is placed on technical solutions that are explored in laboratory experiments. In the laboratory exercises, we study how anaerobic digestion can be used to purify organic waste from environmental toxins and produce useful resources such as biogas and fertilizers. Analysing solutions to complex sustainability challenges often requires interdisciplinary expertise. The chemical, biological and physical perspectives applied in the lab environment are therefore integrated with technical and social science knowledge of environmental issues. In this way, the micro-module integrates perspectives from different scientific disciplines in the analysis of complex relationships between the SDGs to identify synergies and avoid goal conflicts.",Online,2024-09-22,431f0f5e-0847-42ad-84cb-faf126e62920,archive.eciu.eu/engage/431f0f5e-0847-42ad-84cb-faf126e62920,"['Understanding solutions to global environmental problems', 'Application of scientific perspectives', 'Anaerobic digestion']","solutions to global sustainability challenges a number of the un’s sustainable development goals (sdgs) concern environmental and climate aspects. the micro-module provides students with background knowledge about the sdgs. the micro-module deals with strategies for dealing with complex global environmental and sustainability problems. particular focus is placed on technical solutions that are explored in laboratory experiments. in the laboratory exercises, we study how anaerobic digestion can be used to purify organic waste from environmental toxins and produce useful resources such as biogas and fertilizers. analysing solutions to complex sustainability challenges often requires interdisciplinary expertise. the chemical, biological and physical perspectives applied in the lab environment are therefore integrated with technical and social science knowledge of environmental issues. in this way, the micro-module integrates perspectives from different scientific disciplines in the analysis of complex relationships between the sdgs to identify synergies and avoid goal conflicts. understanding solutions to global environmental problems application of scientific perspectives anaerobic digestion online"
json209.json,"Elements of AI, Part 2: Building AI","**Module content**

This micro-module aims to introduce practical AI, focusing on basic machine learning. The goal is to understand how to build AI systems using machine learning, gain insight into the possibilities and limitations of the technology, and to get an overview of common methods for machine learning.

**Module outline**

Elements of AI, Part 2: Building AI is an online module that you can take at your own pace. Simply go to the following website and start the course after you've been admitted: [https://buildingai.elementsofai.com/](https://buildingai.elementsofai.com/).

The micro-module is based on self-study and is examined with self-correcting tests and submissions. If you have completed the online module Elements of AI, Part 2: Building AI with advanced honors, you can have your results validated. This includes a validation test with questions similar to those found in Elements of AI, Part 2: Building AI. For more information see the module's info page: [Elements of AI, Part 2: Building AI](https://www.ida.liu.se/~ETE337/info/courseinfo.en.shtml).",Online,2025-01-12,eee285d1-cfd0-4af0-b6d1-fba508665c42,archive.eciu.eu/engage/eee285d1-cfd0-4af0-b6d1-fba508665c42,"['Machine Learning', 'Machine learning and data', 'Optimisation', 'Probability theory', 'Common methods in machine learning']","elements of ai, part 2: building ai **module content**

this micro-module aims to introduce practical ai, focusing on basic machine learning. the goal is to understand how to build ai systems using machine learning, gain insight into the possibilities and limitations of the technology, and to get an overview of common methods for machine learning.

**module outline**

elements of ai, part 2: building ai is an online module that you can take at your own pace. simply go to the following website and start the course after you've been admitted: [https://buildingai.elementsofai.com/](https://buildingai.elementsofai.com/).

the micro-module is based on self-study and is examined with self-correcting tests and submissions. if you have completed the online module elements of ai, part 2: building ai with advanced honors, you can have your results validated. this includes a validation test with questions similar to those found in elements of ai, part 2: building ai. for more information see the module's info page: [elements of ai, part 2: building ai](https://www.ida.liu.se/~ete337/info/courseinfo.en.shtml). machine learning machine learning and data optimisation probability theory common methods in machine learning online"
json21.json,Finnish 2,"This course is a continuation course after the basic course Finnish 1. The target level of the course is A1.3, functional elementary proficiency (CEFR application by Finnish National Agency for Education). The course consists of self-study modules in Moodle. In addition to that, there are optional online meetings to practise interaction. By the end of the course the student will have tools for simple interaction using basic phrases to following topics: family, hobbies and leisure, talking about studies, simple inquiries and announcements related to studying .

The prerequisite for this course is the previous course Finnish 1 or corresponding skills (CEFR level A1.2). This course is an online implementation consisting of different materials and activities. The teaching language is English.

The course material will open in Moodle on 2.9.2024, last day for submissions of tasks is 9.12.2024 and the material is available in Moodle until 6.1.2025.",Online,2024-10-25,2e94d5dc-cd27-ef11-840b-0022487fecad,archive.eciu.eu/engage/2e94d5dc-cd27-ef11-840b-0022487fecad,"['Communicating in basic everyday situations', 'Writing short notes on common topics', 'Understanding familiar words and common phrases in simple and clear communication']","finnish 2 this course is a continuation course after the basic course finnish 1. the target level of the course is a1.3, functional elementary proficiency (cefr application by finnish national agency for education). the course consists of self-study modules in moodle. in addition to that, there are optional online meetings to practise interaction. by the end of the course the student will have tools for simple interaction using basic phrases to following topics: family, hobbies and leisure, talking about studies, simple inquiries and announcements related to studying .

the prerequisite for this course is the previous course finnish 1 or corresponding skills (cefr level a1.2). this course is an online implementation consisting of different materials and activities. the teaching language is english.

the course material will open in moodle on 2.9.2024, last day for submissions of tasks is 9.12.2024 and the material is available in moodle until 6.1.2025. communicating in basic everyday situations writing short notes on common topics understanding familiar words and common phrases in simple and clear communication online"
